136.000,35.000,52.000,182.000
132.017,37.213,52.000,182.000
128.920,35.885,52.000,182.000
122.282,40.753,52.000,182.000
116.530,45.620,52.000,182.000
116.658,48.840,50.891,178.119
113.626,45.809,50.891,178.119
116.658,42.777,50.891,178.119
121.422,49.273,50.891,178.119
131.382,55.769,50.891,178.119
138.457,60.538,52.017,182.060
142.441,65.407,52.017,182.060
142.569,67.775,50.908,178.177
141.269,69.941,50.908,178.177
141.395,74.764,49.822,174.378
143.515,74.340,49.822,174.378
142.003,88.050,48.760,170.659
140.758,94.274,48.760,170.659
137.853,98.008,48.760,170.659
141.173,104.227,47.720,167.019
138.942,106.400,46.702,163.458
142.887,110.824,45.706,159.972
141.500,112.155,44.732,156.561
143.812,116.392,43.778,153.222
142.483,117.667,42.844,149.954
144.306,119.490,42.844,149.954
142.303,120.035,41.930,146.757
144.087,121.105,41.930,146.757
143.730,123.603,41.930,146.757
144.801,125.387,41.930,146.757
147.655,125.920,41.036,143.627
146.607,128.364,41.036,143.627
144.016,130.232,40.161,140.564
140.821,131.402,39.305,137.566
140.273,131.901,38.467,134.633
142.564,136.157,38.467,134.633
145.510,138.448,38.467,134.633
148.129,140.830,37.646,131.762
150.371,141.151,37.646,131.762
146.847,140.189,37.646,131.762
146.322,144.373,36.843,128.952
145.382,143.433,36.843,128.952
145.472,145.714,36.058,126.202
148.519,144.990,35.289,123.511
146.869,148.912,34.536,120.877
145.399,148.030,34.536,120.877
142.166,150.675,34.536,120.877
144.811,149.793,34.536,120.877
141.579,148.324,34.536,120.877
141.097,149.329,33.800,118.299
142.535,148.467,33.800,118.299
140.522,149.329,33.800,118.299
139.496,151.977,33.079,115.776
140.120,150.770,32.373,113.307
139.845,153.249,32.373,113.307
137.800,156.316,31.683,110.891
139.687,154.429,31.683,110.891
137.686,159.509,31.007,108.526
140.306,163.464,30.346,106.212
137.892,161.361,29.699,103.947
138.650,165.151,29.699,103.947
134.859,162.371,29.699,103.947
131.573,159.086,29.699,103.947
132.837,163.382,29.699,103.947
127.064,165.709,29.066,101.730
148.582,163.977,29.066,101.730
152.787,160.762,29.066,101.730
156.003,156.062,29.066,101.730
153.282,154.331,29.066,101.730
156.497,152.105,29.066,101.730
157.239,151.363,29.066,101.730
157.981,152.600,29.066,101.730
158.053,149.632,28.446,99.561
159.523,146.727,27.839,97.438
162.788,143.427,27.246,95.360
199.951,135.282,26.665,93.326
202.204,133.434,26.096,91.336
205.091,130.103,26.096,91.336
209.436,129.150,25.539,89.388
214.434,125.456,25.539,89.388
216.390,121.326,25.539,89.388
217.912,116.762,25.539,89.388
219.433,113.068,25.539,89.388
221.389,108.938,25.539,89.388
222.476,104.809,25.539,89.388
225.735,102.418,25.539,89.388
228.561,103.940,25.539,89.388
231.386,101.984,25.539,89.388
234.382,102.727,24.995,87.482
230.766,101.239,24.995,87.482
235.232,102.302,24.995,87.482
237.572,101.239,24.995,87.482
236.509,103.578,24.995,87.482
236.721,101.239,24.995,87.482
235.341,103.581,25.548,89.417
230.776,101.624,25.548,89.417
231.863,100.102,25.548,89.417
230.776,99.015,25.548,89.417
233.602,97.928,25.548,89.417
236.252,96.714,26.113,91.396
241.266,94.550,26.691,93.418
241.677,93.281,27.281,95.485
243.767,89.798,27.281,95.485
241.779,89.946,27.885,97.597
244.178,87.636,28.502,99.757
242.605,88.294,29.133,101.964
245.112,83.308,29.777,104.220
242.942,80.314,30.436,106.526
244.237,76.429,30.436,106.526
242.424,73.062,30.436,106.526
244.506,75.915,31.109,108.883
244.771,70.355,31.109,108.883
247.153,70.091,31.109,108.883
246.888,73.003,31.109,108.883
246.270,76.467,31.798,111.292
248.956,75.307,31.119,108.918
247.102,79.279,31.119,108.918
250.330,81.646,31.808,111.328
248.435,86.789,31.808,111.328
251.172,83.591,32.512,113.791
247.655,87.212,33.231,116.309
251.897,85.233,33.231,116.309
