16.000,88.000,19.000,51.000
17.476,87.598,19.000,51.000
19.488,87.195,19.000,51.000
20.695,87.061,19.000,51.000
21.634,86.122,19.000,51.000
22.842,86.256,19.000,51.000
24.585,85.854,19.000,51.000
25.793,86.524,19.000,51.000
27.805,87.463,19.000,51.000
29.281,89.207,19.000,51.000
31.561,90.146,19.000,51.000
32.768,89.744,19.000,51.000
33.976,89.341,19.000,51.000
35.451,90.012,19.000,51.000
37.464,89.610,19.000,51.000
39.476,89.744,19.000,51.000
41.220,89.878,19.000,51.000
42.695,89.207,19.000,51.000
43.903,89.073,19.000,51.000
45.647,88.402,19.000,51.000
47.122,89.610,19.000,51.000
49.134,88.939,19.000,51.000
50.878,89.878,19.000,51.000
52.622,90.817,19.000,51.000
54.098,89.878,19.000,51.000
55.842,90.012,19.000,51.000
57.586,90.683,19.000,51.000
59.463,91.093,19.420,52.128
61.246,89.859,19.420,52.128
62.596,89.994,19.850,53.282
63.857,88.452,19.850,53.282
64.838,87.191,19.850,53.282
65.819,86.490,19.850,53.282
67.080,85.509,19.850,53.282
68.342,87.611,19.850,53.282
71.565,92.516,19.850,53.282
73.107,94.058,19.850,53.282
72.406,95.880,19.850,53.282
72.914,96.890,20.289,54.461
73.729,104.164,20.738,55.666
71.240,105.775,20.738,55.666
68.458,105.043,20.738,55.666
86.175,93.769,20.738,55.666
87.493,90.108,20.738,55.666
88.225,89.962,20.738,55.666
89.543,88.351,20.738,55.666
90.860,86.448,20.738,55.666
92.178,87.180,20.738,55.666
93.789,88.205,20.738,55.666
93.350,88.937,20.738,55.666
94.960,87.912,20.738,55.666
96.571,86.887,20.738,55.666
98.767,88.205,20.738,55.666
100.671,87.473,20.738,55.666
102.867,86.448,20.738,55.666
105.356,88.058,20.738,55.666
107.694,87.664,20.296,54.478
109.557,86.661,20.296,54.478
111.420,85.944,20.296,54.478
113.283,85.801,20.296,54.478
115.432,87.664,20.296,54.478
116.722,87.807,20.296,54.478
118.298,88.810,20.296,54.478
119.874,88.380,20.296,54.478
120.877,88.524,20.296,54.478
122.167,88.380,20.296,54.478
123.743,89.097,20.296,54.478
125.033,90.387,20.296,54.478
126.609,89.097,20.296,54.478
128.185,90.673,20.296,54.478
130.335,90.243,20.296,54.478
133.058,92.106,20.296,54.478
135.494,91.963,20.296,54.478
137.797,90.914,20.745,55.684
139.701,91.061,20.745,55.684
140.140,89.156,20.745,55.684
141.458,89.596,20.745,55.684
142.776,88.278,20.745,55.684
144.095,88.717,20.745,55.684
145.706,89.156,20.745,55.684
147.317,88.424,20.745,55.684
149.514,87.106,20.745,55.684
151.125,87.545,20.745,55.684
152.150,86.520,20.745,55.684
154.054,86.081,20.745,55.684
155.373,86.813,20.745,55.684
157.570,85.788,20.745,55.684
159.181,85.348,20.745,55.684
160.206,84.030,20.745,55.684
161.524,83.298,20.745,55.684
163.428,81.980,20.745,55.684
165.625,83.005,20.745,55.684
167.822,82.858,20.745,55.684
168.848,84.177,20.745,55.684
170.622,81.523,20.303,54.496
171.805,80.861,19.870,53.334
173.910,82.404,19.870,53.334
176.294,83.106,19.870,53.334
177.276,84.368,19.870,53.334
178.258,82.825,19.870,53.334
180.082,84.088,19.870,53.334
181.906,85.350,19.870,53.334
184.291,85.210,19.870,53.334
185.553,87.314,19.870,53.334
187.377,86.893,19.870,53.334
188.920,87.034,19.870,53.334
190.744,86.893,19.870,53.334
192.568,87.034,19.870,53.334
193.830,86.893,19.870,53.334
195.935,87.595,19.870,53.334
197.758,86.893,19.870,53.334
199.302,86.472,19.870,53.334
199.722,84.929,19.870,53.334
201.827,86.192,19.870,53.334
203.370,84.368,19.870,53.334
205.042,84.797,20.309,54.514
206.751,86.425,20.759,55.720
206.312,85.106,20.759,55.720
208.803,83.494,20.759,55.720
210.416,83.054,20.759,55.720
212.907,84.960,20.759,55.720
214.812,85.986,20.759,55.720
216.132,84.960,20.759,55.720
218.330,86.279,20.759,55.720
220.235,84.667,20.759,55.720
222.141,85.693,20.759,55.720
223.753,84.080,20.759,55.720
225.072,85.986,20.759,55.720
226.977,85.546,20.759,55.720
228.883,87.158,20.759,55.720
230.495,86.132,20.759,55.720
232.693,87.744,20.759,55.720
234.012,87.305,20.759,55.720
235.918,87.158,20.759,55.720
237.530,87.012,20.759,55.720
239.728,88.038,20.759,55.720
241.340,88.770,20.759,55.720
243.246,87.744,20.759,55.720
244.858,86.719,20.759,55.720
245.591,85.693,20.759,55.720
247.203,83.787,20.759,55.720
248.522,81.882,20.759,55.720
250.134,79.684,20.759,55.720
250.867,80.709,20.759,55.720
252.479,82.029,20.759,55.720
254.385,83.641,20.759,55.720
255.997,82.615,20.759,55.720
257.902,83.934,20.759,55.720
260.394,84.960,20.759,55.720
262.885,83.348,20.759,55.720
264.497,84.374,20.759,55.720
266.696,82.468,20.759,55.720
267.429,82.908,20.759,55.720
269.627,83.641,20.759,55.720
270.067,82.615,20.759,55.720
272.558,84.227,20.759,55.720
275.050,85.839,20.759,55.720
276.662,86.865,20.759,55.720
278.274,86.425,20.759,55.720
280.473,85.399,20.759,55.720
282.671,85.253,20.759,55.720
283.990,86.279,20.759,55.720
285.896,84.960,20.759,55.720
287.801,86.279,20.759,55.720
289.120,84.960,20.759,55.720
291.319,85.693,20.759,55.720
292.931,84.080,20.759,55.720
294.250,84.813,20.759,55.720
295.862,83.494,20.759,55.720
296.888,83.054,20.759,55.720
298.793,84.080,20.759,55.720
300.112,83.054,20.759,55.720
301.859,84.719,21.218,56.953
303.507,83.071,21.218,56.953
305.155,85.019,21.218,56.953
