93.000,113.000,34.000,109.000
96.531,108.925,34.000,109.000
97.679,107.207,33.275,106.676
103.794,107.473,33.275,106.676
105.655,107.739,33.275,106.676
104.326,104.815,33.275,106.676
107.250,102.422,33.275,106.676
109.111,106.410,33.275,106.676
105.655,109.334,33.275,106.676
107.516,112.259,33.275,106.676
110.972,113.588,33.275,106.676
118.682,118.639,33.275,106.676
123.733,118.373,33.275,106.676
127.721,102.688,33.275,106.676
132.240,94.978,33.275,106.676
134.101,90.990,33.275,106.676
130.113,89.130,33.275,106.676
119.213,83.015,33.275,106.676
120.011,84.876,33.275,106.676
116.023,92.054,33.275,106.676
109.377,102.954,33.275,106.676
102.731,107.473,33.275,106.676
92.362,110.929,33.275,106.676
97.945,114.385,33.275,106.676
96.616,109.866,33.275,106.676
95.818,100.029,33.275,106.676
97.148,97.105,33.275,106.676
95.818,94.181,33.275,106.676
97.454,91.987,32.565,104.401
100.316,94.849,32.565,104.401
104.219,100.833,32.565,104.401
106.561,108.378,32.565,104.401
110.984,115.403,32.565,104.401
116.448,118.786,32.565,104.401
117.749,116.444,32.565,104.401
114.366,106.297,32.565,104.401
117.228,101.874,32.565,104.401
111.764,91.727,32.565,104.401
105.735,87.063,33.286,106.711
103.342,84.669,33.286,106.711
100.949,82.276,33.286,106.711
99.619,87.329,33.286,106.711
96.694,100.891,33.286,106.711
87.386,115.518,33.286,106.711
82.870,128.703,32.576,104.435
82.090,132.087,32.576,104.435
83.911,127.662,32.576,104.435
84.692,115.950,32.576,104.435
88.076,104.759,32.576,104.435
90.418,95.129,32.576,104.435
92.240,91.225,32.576,104.435
95.347,84.562,31.881,102.208
100.186,85.835,31.881,102.208
99.932,88.128,31.881,102.208
103.243,98.062,31.881,102.208
108.739,108.726,31.201,100.028
110.982,111.967,31.201,100.028
116.361,109.429,30.536,97.895
122.095,105.065,29.885,95.807
120.424,100.528,29.885,95.807
115.409,95.992,29.885,95.807
106.292,87.117,29.248,93.764
105.124,82.678,29.248,93.764
103.956,78.705,29.248,93.764
97.179,81.743,29.248,93.764
92.272,89.454,29.248,93.764
83.349,99.688,28.624,91.765
82.553,109.263,28.013,89.808
80.091,110.830,28.013,89.808
78.076,107.025,28.013,89.808
76.062,103.668,28.013,89.808
80.762,100.311,28.013,89.808
90.337,96.738,27.416,87.893
94.641,89.019,26.831,86.018
97.427,84.946,26.831,86.018
103.644,81.302,26.831,86.018
107.717,82.802,26.831,86.018
113.995,93.018,26.259,84.184
127.824,108.677,25.699,82.389
135.831,117.506,25.699,82.389
146.303,114.837,25.699,82.389
155.879,108.393,25.151,80.632
164.921,105.781,25.151,80.632
163.113,102.766,25.151,80.632
152.061,99.350,25.151,80.632
145.429,97.140,25.151,80.632
137.994,92.920,25.151,80.632
132.569,90.308,25.151,80.632
123.526,98.546,25.151,80.632
116.091,109.197,25.151,80.632
111.469,123.464,25.151,80.632
113.481,131.490,24.615,78.912
117.611,139.946,24.615,78.912
119.774,141.323,24.615,78.912
118.397,133.653,24.615,78.912
118.201,126.377,24.615,78.912
116.824,122.640,24.615,78.912
116.627,118.510,24.615,78.912
118.004,113.594,24.615,78.912
121.868,109.317,24.090,77.229
123.600,109.510,24.090,77.229
123.408,114.321,24.090,77.229
133.223,123.367,24.090,77.229
136.880,128.564,24.090,77.229
138.997,135.300,24.090,77.229
141.500,127.024,24.090,77.229
149.362,112.079,23.576,75.582
152.941,97.575,23.576,75.582
151.623,94.750,23.576,75.582
148.421,89.664,23.576,75.582
145.595,86.462,23.576,75.582
142.770,88.534,23.576,75.582
134.293,100.024,23.576,75.582
119.839,106.095,23.073,73.971
115.230,107.017,23.073,73.971
110.621,107.570,23.073,73.971
96.796,103.699,23.073,73.971
89.237,97.246,23.073,73.971
90.896,90.057,23.073,73.971
96.980,83.605,23.073,73.971
100.246,82.794,22.581,72.393
108.726,86.583,22.581,72.393
116.123,88.928,22.581,72.393
120.633,102.820,22.581,72.393
124.422,116.712,22.581,72.393
127.489,123.749,22.581,72.393
130.195,126.455,22.581,72.393
138.314,121.944,22.581,72.393
139.938,119.238,22.581,72.393
135.788,115.810,22.581,72.393
128.030,115.630,22.581,72.393
118.468,118.697,22.581,72.393
109.989,123.207,22.581,72.393
89.241,125.914,22.581,72.393
79.318,134.393,22.581,72.393
75.138,139.020,23.081,73.995
70.896,131.460,23.081,73.995
72.925,125.006,23.081,73.995
82.330,118.182,23.081,73.995
90.259,111.359,23.081,73.995
99.295,110.437,23.081,73.995
109.069,105.827,23.081,73.995
112.572,113.019,23.081,73.995
121.309,120.427,23.592,75.632
134.541,139.733,24.114,77.305
130.881,136.072,24.114,77.305
135.409,129.655,23.599,75.657
138.750,123.374,23.096,74.043
134.875,115.439,23.096,74.043
132.098,107.158,22.604,72.464
