144.000,63.000,57.000,89.000
143.714,63.857,57.000,89.000
143.429,62.429,57.000,89.000
143.714,63.857,57.000,89.000
143.429,62.429,57.000,89.000
143.714,63.286,57.000,89.000
143.429,63.571,57.000,89.000
143.714,62.143,57.000,89.000
143.429,63.571,57.000,89.000
143.714,62.143,57.000,89.000
143.429,63.571,57.000,89.000
143.714,62.143,57.000,89.000
143.429,63.571,57.000,89.000
143.714,62.143,57.000,89.000
143.429,63.571,57.000,89.000
143.714,62.143,57.000,89.000
143.429,63.571,57.000,89.000
143.714,62.143,57.000,89.000
143.429,63.571,57.000,89.000
143.714,62.143,57.000,89.000
143.429,63.571,57.000,89.000
143.714,62.143,57.000,89.000
143.429,63.571,57.000,89.000
143.714,62.143,57.000,89.000
143.429,63.571,57.000,89.000
143.714,62.143,57.000,89.000
143.429,63.000,57.000,89.000
143.714,62.714,57.000,89.000
143.429,63.000,57.000,89.000
143.714,62.714,57.000,89.000
143.429,63.000,57.000,89.000
144.286,62.714,57.000,89.000
144.000,63.000,57.000,89.000
143.143,63.286,57.000,89.000
142.857,62.429,57.000,89.000
143.143,62.143,57.000,89.000
144.026,61.715,55.784,87.102
144.306,60.876,55.784,87.102
143.467,63.393,55.784,87.102
142.628,62.554,55.784,87.102
144.031,62.674,54.595,85.245
143.758,62.401,54.595,85.245
143.484,61.033,54.595,85.245
144.852,60.212,54.595,85.245
145.126,58.296,54.595,85.245
145.400,58.023,54.595,85.245
145.673,57.202,54.595,85.245
145.400,55.834,54.595,85.245
145.673,52.824,54.595,85.245
144.852,49.814,54.595,85.245
145.673,51.182,54.595,85.245
147.574,52.883,53.431,83.427
147.369,54.030,52.291,81.648
147.631,55.865,52.291,81.648
147.369,57.699,52.291,81.648
147.107,60.582,52.291,81.648
148.418,71.851,52.291,81.648
147.567,70.132,53.448,83.454
147.299,69.864,53.448,83.454
147.031,69.061,53.448,83.454
148.371,69.328,53.448,83.454
146.390,68.127,54.631,85.300
148.307,70.592,54.631,85.300
146.850,67.659,55.839,87.188
148.249,68.499,55.839,87.188
147.969,66.540,55.839,87.188
148.223,64.124,57.075,89.117
146.793,60.977,57.075,89.117
147.651,59.547,57.075,89.117
146.129,61.826,58.338,91.089
147.591,58.610,58.338,91.089
146.714,62.410,58.338,91.089
146.421,59.194,58.338,91.089
146.714,62.410,58.338,91.089
146.421,59.194,58.338,91.089
146.714,62.995,58.338,91.089
147.006,60.364,58.338,91.089
146.057,63.300,59.628,93.104
146.954,60.610,59.628,93.104
146.057,58.518,59.628,93.104
145.708,62.139,60.948,95.164
146.013,59.390,60.948,95.164
146.319,59.084,60.948,95.164
144.791,61.222,60.948,95.164
146.319,59.695,60.948,95.164
145.402,61.833,60.948,95.164
145.708,59.695,60.948,95.164
146.013,58.168,60.948,95.164
147.540,60.917,60.948,95.164
146.549,57.646,62.296,97.269
146.862,56.709,62.296,97.269
147.798,60.768,62.296,97.269
146.862,57.334,62.296,97.269
147.798,56.397,62.296,97.269
147.486,59.207,62.296,97.269
146.549,57.021,62.296,97.269
148.116,60.767,60.968,95.195
147.200,58.017,60.968,95.195
148.116,59.545,60.968,95.195
146.589,57.406,60.968,95.195
147.505,60.767,60.968,95.195
146.589,58.628,60.968,95.195
148.116,60.767,60.968,95.195
146.589,58.017,60.968,95.195
148.116,59.545,60.968,95.195
145.977,56.795,60.968,95.195
148.116,60.156,60.968,95.195
145.977,56.795,60.968,95.195
146.894,57.711,60.968,95.195
146.661,56.076,59.667,93.165
